95,2022-02-21,08:56:00,58.00999999999999,Jason,58
96,2022-02-21,08:56:35,52.64,Ashley,165
97,2022-02-21,08:57:10,8.709999999999999,Veronica,183
98,2022-02-21,08:57:45,6.8999999999999995,Gary,67
99,2022-02-21,08:58:20,40.53,Jennifer,176
100,2022-02-21,08:58:55,58.89,Abigail,191
101,2022-02-21,08:59:30,26.16,Ann,35
102,2022-02-21,09:00:05,14.93,Victor,205
103,2022-02-21,09:00:40,50.75,Bonnie,189
104,2022-02-21,09:01:15,22.79,Martin,137
105,2022-02-21,09:01:50,64.09,Jorge,8
106,2022-02-21,09:02:25,6.06,Wendy,77
107,2022-02-21,09:03:00,40.31,Kimberly,57
108,2022-02-21,09:03:35,15.82,Leonard,72
109,2022-02-21,09:04:10,4.82,Alexis,150
110,2022-02-21,09:04:45,16.79,Melissa,94
111,2022-02-22,08:00:35,15.059999999999999,Miranda,179
112,2022-02-22,08:01:10,18.9,William,156
113,2022-02-22,08:01:45,12.06,Kathryn,128
114,2022-02-22,08:02:20,8.43,Brittany,40
115,2022-02-22,08:02:55,14.43,Monica,16
116,2022-02-22,08:03:30,98.57,Mary,117
117,2022-02-22,08:04:05,12.12,Vincent,4
118,2022-02-22,08:04:40,18.11,Melissa,53
119,2022-02-22,08:05:15,47.31,Heather,134
120,2022-02-22,08:05:50,22.91,Samuel,149
121,2022-02-22,08:06:25,44.150000000000006,Samantha,68
122,2022-02-22,08:07:00,36.84,George,164
123,2022-02-22,08:07:35,41.7,Brianna,131
124,2022-02-22,08:08:10,21.849999999999998,Colleen,74
125,2022-02-22,08:08:45,46.669999999999995,Christopher,168
126,2022-02-22,08:09:20,84.14999999999999,Susan,170
127,2022-02-22,08:09:55,27.03,Matthew,86
128,2022-02-22,08:10:30,18.71,Christopher,19
129,2022-02-22,08:11:05,16.07,Wendy,77
130,2022-02-22,08:11:40,59.09,Wendy,77
131,2022-02-22,08:12:15,23.790000000000003,Elizabeth,155
132,2022-02-22,08:12:50,56.51,Ariel,21
133,2022-02-22,08:13:25,45.980000000000004,Denise,90
134,2022-02-22,08:14:00,28.349999999999998,Joshua,202
135,2022-02-22,08:14:35,87.0,Ronnie,38
136,2022-02-22,08:15:10,68.9,Daniel,139
137,2022-02-22,08:15:45,13.690000000000001,Brianna,131
138,2022-02-22,08:16:20,5.7,Shannon,46
139,2022-02-22,08:16:55,38.63,Juan,30
140,2022-02-22,08:17:30,42.84,Melissa,94
141,2022-02-22,08:18:05,26.299999999999997,Cynthia,80
142,2022-02-22,08:18:40,52.85,Peter,153
143,2022-02-22,08:19:15,33.379999999999995,Benjamin,76
144,2022-02-22,08:19:50,30.409999999999997,Melissa,3
145,2022-02-22,08:20:25,4.83,Susan,170
146,2022-02-22,08:21:00,11.84,Ronnie,38
147,2022-02-22,08:21:35,1.71,William,156
148,2022-02-22,08:22:10,6.12,Cory,103
149,2022-02-22,08:22:45,13.5,Dana,108
150,2022-02-22,08:23:20,47.64,Colleen,59
151,2022-02-22,08:23:55,10.24,Denise,90
152,2022-02-22,08:24:30,20.48,Barbara,41
153,2022-02-22,08:25:05,54.0,Marc,50
154,2022-02-22,08:25:40,1.49,Kevin,33
155,2022-02-22,08:26:15,13.1,Victoria,56
156,2022-02-22,08:26:50,31.69,Lori,111
157,2022-02-22,08:27:25,4.74,Andrea,48
158,2022-02-22,08:28:00,39.07,Richard,61
159,2022-02-22,08:28:35,63.46,George,113
160,2022-02-22,08:29:10,81.14,Rebecca,196
161,2022-02-22,08:29:45,33.48,Sarah,13
162,2022-02-22,08:30:20,68.22,Rebecca,3
163,2022-02-22,08:30:55,28.200000000000003,Michael,147
164,2022-02-22,08:31:30,1.71,Sandra,154
165,2022-02-22,08:32:05,80.35,Emily,75
166,2022-02-22,08:32:40,75.71000000000001,Lindsey,184
167,2022-02-22,08:33:15,1.49,James,15
168,2022-02-22,08:33:50,82.32,Colleen,142
169,2022-02-22,08:34:25,23.36,Sarah,99
170,2022-02-22,08:35:00,47.85000000000001,Amy,104
171,2022-02-22,08:35:35,0.0,Kimberly,201
172,2022-02-22,08:36:10,5.91,Sean,181
173,2022-02-22,08:36:45,33.15,Amy,104
174,2022-02-22,08:37:20,22.36,Colleen,59
175,2022-02-22,08:37:55,32.37,Jessica,10
176,2022-02-22,08:38:30,13.489999999999998,Andrew,31
177,2022-02-22,08:39:05,38.53,John,126
178,2022-02-22,08:39:40,7.24,Mark,34
179,2022-02-22,08:40:15,5.55,Kimberly,51
180,2022-02-22,08:40:50,15.139999999999999,Colleen,74
181,2022-02-22,08:41:25,17.68,Ashley,165
182,2022-02-22,08:42:00,36.879999999999995,Hannah,132
183,2022-02-22,08:42:35,61.870000000000005,Gina,138
184,2022-02-22,08:43:10,5.18,Ann,35
185,2022-02-22,08:43:45,46.95,Peter,153
186,2022-02-22,08:44:20,17.07,Sandra,154
187,2022-02-22,08:44:55,37.099999999999994,Sydney,178
188,2022-02-22,08:45:30,16.96,Cory,103
189,2022-02-22,08:46:05,45.54,Richard,61
190,2022-02-22,08:46:40,15.05,Timothy,114
191,2022-02-22,08:47:15,31.76,Daniel,139
192,2022-02-22,08:47:50,22.640000000000004,Penny,91
193,2022-02-22,08:48:25,30.75,Alice,96
194,2022-02-22,08:49:00,48.029999999999994,Gary,67
195,2022-02-22,08:49:35,20.43,Andrew,62
196,2022-02-22,08:50:10,35.11,Bradley,73
197,2022-02-22,08:50:45,8.56,Alexis,150
198,2022-02-22,08:51:20,13.83,Dana,108
199,2022-02-22,08:51:55,46.17,Mark,14
200,2022-02-22,08:52:30,36.12,Crystal,198
201,2022-02-22,08:53:05,13.219999999999999,Victor,205
202,2022-02-22,08:53:40,40.60999999999999,Marc,50
203,2022-02-22,08:54:15,17.2,James,130
204,2022-02-22,08:54:50,92.32,Lynn,12
205,2022-02-22,08:55:25,50.24,Christopher,168
206,2022-02-22,08:56:00,38.76,Crystal,198
207,2022-02-22,08:56:35,15.79,Jason,58
208,2022-02-22,08:57:10,24.309999999999995,Wendy,77
209,2022-02-22,08:57:45,27.03,Andrew,31
210,2022-02-22,08:58:20,15.36,Christopher,19
211,2022-02-22,08:58:55,54.92,Janice,9
212,2022-02-23,08:00:35,13.62,Monica,121
213,2022-02-23,08:01:10,11.65,John,102
214,2022-02-23,08:01:45,3.35,Juan,30
215,2022-02-23,08:02:20,37.8,Samuel,11
216,2022-02-23,08:02:55,30.919999999999998,Brittany,40
217,2022-02-23,08:03:30,41.69,Louis,107
218,2022-02-23,08:04:05,46.12,Calvin,163
219,2022-02-23,08:04:40,16.4,Cory,103
220,2022-02-23,08:05:15,27.02,Bradley,73
221,2022-02-23,08:05:50,17.38,Richard,119
222,2022-02-23,08:06:25,54.0,Paige,161
223,2022-02-23,08:07:00,18.169999999999998,Rebecca,196
224,2022-02-23,08:07:35,28.330000000000002,Juan,30
225,2022-02-23,08:08:10,53.580000000000005,Nicole,79
226,2022-02-23,08:08:45,18.72,Brandon,23
227,2022-02-23,08:09:20,63.09,Elizabeth,39
228,2022-02-23,08:09:55,31.500000000000004,Kathryn,128
229,2022-02-23,08:10:30,64.25,Jorge,8
230,2022-02-23,08:11:05,7.77,Nicole,79
231,2022-02-23,08:11:40,33.64,Ashley,165
232,2022-02-23,08:12:15,18.439999999999998,Rebecca,196
233,2022-02-23,08:12:50,5.96,Jodi,20
234,2022-02-23,08:13:25,31.92,George,113
235,2022-02-23,08:14:00,15.96,Katherine,118
236,2022-02-23,08:14:35,58.66,Jorge,8
237,2022-02-23,08:15:10,49.239999999999995,Shannon,46
238,2022-02-23,08:15:45,3.5999999999999996,James,52
239,2022-02-23,08:16:20,47.790000000000006,Andrea,29
240,2022-02-23,08:16:55,39.010000000000005,John,187
241,2022-02-23,08:17:30,10.91,Joshua,202
242,2022-02-23,08:18:05,43.18,Ashley,165
243,2022-02-23,08:18:40,51.17,Audrey,151
244,2022-02-23,08:19:15,42.72,Andrew,62
245,2022-02-23,08:19:50,36.04,Amy,104
246,2022-02-23,08:20:25,39.39,Samuel,11
247,2022-02-23,08:21:00,6.84,Janice,9
248,2022-02-23,08:21:35,65.95,Janice,9
249,2022-02-23,08:22:10,36.46,Christopher,55
250,2022-02-23,08:22:45,7.1499999999999995,Martin,137
251,2022-02-23,08:23:20,14.419999999999998,James,95
252,2022-02-23,08:23:55,43.44,Samuel,149
253,2022-02-23,08:24:30,75.44,James,52
254,2022-02-23,08:25:05,42.39,Penny,91
255,2022-02-23,08:25:40,21.78,Willie,143
256,2022-02-23,08:26:15,48.349999999999994,James,52
257,2022-02-23,08:26:50,24.380000000000003,Gabrielle,192
258,2022-02-23,08:27:25,59.76,Heather,134
259,2022-02-23,08:28:00,25.99,George,164
260,2022-02-23,08:28:35,40.78,Samantha,68
261,2022-02-23,08:29:10,18.36,Daniel,139
262,2022-02-23,08:29:45,4.28,Mark,34
263,2022-02-23,08:30:20,18.22,Marc,50
264,2022-02-23,08:30:55,39.84,Ronnie,38
265,2022-02-23,08:31:30,35.07,Timothy,114
266,2022-02-23,08:32:05,4.02,Gary,67
267,2022-02-23,08:32:40,51.269999999999996,Alice,96
268,2022-02-23,08:33:15,9.280000000000001,Melissa,94
269,2022-02-23,08:33:50,22.34,Christopher,133
270,2022-02-23,08:34:25,7.2,Joseph,195
271,2022-02-23,08:35:00,17.33,Colleen,74
272,2022-02-23,08:35:35,2.3,Louis,107
273,2022-02-23,08:36:10,18.02,Mark,69
274,2022-02-23,08:36:45,36.32,Andrea,48
275,2022-02-23,08:37:20,15.82,Leonard,72
276,2022-02-23,08:37:55,45.71000000000001,Miranda,179
277,2022-02-23,08:38:30,22.080000000000002,Adam,174
278,2022-02-23,08:39:05,4.3,Andrew,31
279,2022-02-23,08:39:40,24.59,William,156
280,2022-02-23,08:40:15,7.32,Gary,106
281,2022-02-23,08:40:50,27.6,Shannon,46
282,2022-02-23,08:41:25,17.009999999999998,Abigail,26
283,2022-02-23,08:42:00,15.15,Tammy,17
284,2022-02-23,08:42:35,22.080000000000002,Charles,169
285,2022-02-23,08:43:10,22.82,Shelby,172
286,2022-02-23,08:43:45,14.879999999999999,Brittany,40
287,2022-02-23,08:44:20,30.26,Lynn,12
288,2022-02-23,08:44:55,6.06,Crystal,198
289,2022-02-23,08:45:30,35.31,Robert,173
290,2022-02-23,08:46:05,31.69,Gary,106
291,2022-02-23,08:46:40,11.85,Andrea,48
292,2022-02-23,08:47:15,32.879999999999995,Tammy,17
293,2022-02-23,08:47:50,30.29,Samuel,149
294,2022-02-23,08:48:25,20.05,Andrew,122
295,2022-02-23,08:49:00,26.21,Wendy,77
296,2022-02-23,08:49:35,19.32,Jessica,10
297,2022-02-23,08:50:10,19.96,Judy,71
298,2022-02-23,08:50:45,66.03999999999999,Louis,107
299,2022-02-23,08:51:20,69.44,Lori,111
300,2022-02-23,08:51:55,70.35,Elizabeth,3
301,2022-02-23,08:52:30,61.699999999999996,Angela,125
302,2022-02-23,08:53:05,55.59,Ann,35
303,2022-02-23,08:53:40,75.42,Barbara,185
304,2022-02-23,08:54:15,26.02,Lindsey,184
305,2022-02-23,08:54:50,32.09,Nicole,105
306,2022-02-23,08:55:25,46.11000000000001,Monica,16
307,2022-02-23,08:56:00,51.64,Stephen,66
308,2022-02-23,08:56:35,2.37,Shannon,27
309,2022-02-23,08:57:10,32.22,Crystal,198
310,2022-02-23,08:57:45,13.110000000000001,Theresa,89
311,2022-02-23,08:58:20,31.93,Penny,91
312,2022-02-23,08:58:55,60.010000000000005,Kevin,162
313,2022-02-23,08:59:30,51.580000000000005,Gina,138
314,2022-02-23,09:00:05,29.72,Lauren,22
315,2022-02-23,09:00:40,41.85000000000001,Barbara,185
316,2022-02-23,09:01:15,22.080000000000002,Cassandra,127
317,2022-02-23,09:01:50,5.25,Barbara,185
318,2022-02-23,09:02:25,1.49,Ariel,21
319,2022-02-23,09:03:00,50.96,Alexis,150
320,2022-02-23,09:03:35,35.879999999999995,Chris,100
321,2022-02-23,09:04:10,7.47,Sarah,99
322,2022-02-23,09:04:45,21.7,John,102
323,2022-02-23,09:05:20,34.599999999999994,Janice,9
324,2022-02-24,08:00:35,26.9,Raymond,54
325,2022-02-24,08:01:10,23.91,Scott,135
326,2022-02-24,08:01:45,4.24,Veronica,183
327,2022-02-24,08:02:20,17.04,Brandon,23
328,2022-02-24,08:02:55,9.01,Kimberly,51
329,2022-02-24,08:03:30,22.080000000000002,Cory,103
330,2022-02-24,08:04:05,20.810000000000002,Kimberly,201
331,2022-02-24,08:04:40,20.009999999999998,Barbara,185
332,2022-02-24,08:05:15,19.65,Adam,174
333,2022-02-24,08:05:50,9.54,George,113
334,2022-02-24,08:06:25,9.09,Daniel,139
335,2022-02-24,08:07:00,20.94,Christopher,4
336,2022-02-24,08:07:35,37.92,Jennifer,110
337,2022-02-24,08:08:10,28.32,Jodi,20
338,2022-02-24,08:08:45,13.75,Jennifer,42
339,2022-02-24,08:09:20,50.51,Victor,205
340,2022-02-24,08:09:55,15.93,Gabrielle,192
341,2022-02-24,08:10:30,29.240000000000002,Holly,36
342,2022-02-24,08:11:05,12.72,Tammy,17
343,2022-02-24,08:11:40,68.11,Lauren,203
344,2022-02-24,08:12:15,23.53,Joe,97
345,2022-02-24,08:12:50,29.71,Lori,111
346,2022-02-24,08:13:25,53.4,Denise,2
347,2022-02-24,08:14:00,38.22,Kimberly,51
348,2022-02-24,08:14:35,40.93,Nicholas,7
349,2022-02-24,08:15:10,32.39,Dale,2
350,2022-02-24,08:15:45,4.82,Tyrone,159
351,2022-02-24,08:16:20,7.24,Andrea,48
352,2022-02-24,08:16:55,12.36,Amber,43
353,2022-02-24,08:17:30,57.46,Linda,180
354,2022-02-24,08:18:05,36.38,Cynthia,80
355,2022-02-24,08:18:40,43.16,Megan,44
356,2022-02-24,08:19:15,34.11,Brianna,131
357,2022-02-24,08:19:50,11.120000000000001,Holly,36
358,2022-02-24,08:20:25,31.349999999999998,Benjamin,76
359,2022-02-24,08:21:00,49.13,Cynthia,80
360,2022-02-24,08:21:35,46.230000000000004,Christopher,55
361,2022-02-24,08:22:10,40.53,Scott,135
362,2022-02-24,08:22:45,5.62,Sydney,178
363,2022-02-24,08:23:20,32.92,Miranda,2
364,2022-02-24,08:23:55,73.92,Tyrone,159
365,2022-02-24,08:24:30,85.03,Crystal,198
366,2022-02-24,08:25:05,67.68,Andrew,122
367,2022-02-24,08:25:40,19.06,Kimberly,57
368,2022-02-24,08:26:15,8.56,Mark,69
369,2022-02-24,08:26:50,23.43,Amy,104
370,2022-02-24,08:27:25,14.91,Monica,16
371,2022-02-24,08:28:00,14.43,Elizabeth,39
372,2022-02-24,08:28:35,55.5,Mary,117
373,2022-02-24,08:29:10,7.0,George,164
374,2022-02-24,08:29:45,11.469999999999999,Samuel,11
375,2022-02-24,08:30:20,24.28,Jonathan,83
376,2022-02-24,08:30:55,14.9,Alexis,150
377,2022-02-24,08:31:30,16.2,Lori,111
378,2022-02-24,08:32:05,3.93,Sydney,178
379,2022-02-24,08:32:40,33.47,Elizabeth,155
380,2022-02-24,08:33:15,16.65,Ian,182
381,2022-02-24,08:33:50,37.01,Janice,9
382,2022-02-24,08:34:25,49.82000000000001,Jonathan,124
383,2022-02-24,08:35:00,66.01,Jorge,8
384,2022-02-24,08:35:35,21.06,Margaret,160
385,2022-02-24,08:36:10,29.72,Abigail,191
386,2022-02-24,08:36:45,15.59,Jonathan,83
387,2022-02-24,08:37:20,30.13,Mark,14
388,2022-02-24,08:37:55,6.7,Elizabeth,39
389,2022-02-24,08:38:30,23.57,Veronica,183
390,2022-02-24,08:39:05,63.46,Amanda,204
391,2022-02-24,08:39:40,6.06,Gary,106
392,2022-02-24,08:40:15,15.559999999999999,Audrey,151
393,2022-02-24,08:40:50,13.719999999999999,Monica,16
394,2022-02-24,08:41:25,7.23,Kathryn,5
395,2022-02-24,08:42:00,29.88,Willie,143
396,2022-02-24,08:42:35,55.660000000000004,Robert,82
397,2022-02-24,08:43:10,90.37,Vincent,171
398,2022-02-24,08:43:45,23.41,Mary,117
399,2022-02-24,08:44:20,15.690000000000001,George,164
400,2022-02-24,08:44:55,6.38,Katherine,118
401,2022-02-24,08:45:30,25.54,Peter,153
402,2022-02-24,08:46:05,66.14999999999999,Dana,108
403,2022-02-24,08:46:40,39.15,Louis,107
404,2022-02-24,08:47:15,29.91,Paige,161
405,2022-02-24,08:47:50,44.879999999999995,Charles,18
406,2022-02-24,08:48:25,5.17,Colleen,59
407,2022-02-24,08:49:00,61.309999999999995,Bonnie,2
408,2022-02-24,08:49:35,23.28,Crystal,198
409,2022-02-24,08:50:10,69.2,Kimberly,201
410,2022-02-24,08:50:45,72.79,Martin,137
411,2022-02-24,08:51:20,59.24000000000001,Christopher,133
412,2022-02-24,08:51:55,28.939999999999998,Kimberly,57
413,2022-02-24,08:52:30,57.3,Mark,34
414,2022-02-24,08:53:05,6.84,Christopher,133
415,2022-02-24,08:53:40,1.31,Andrea,48
416,2022-02-24,08:54:15,7.47,Richard,119
417,2022-02-24,08:54:50,47.43,Wendy,77
418,2022-02-24,08:55:25,24.43,Amanda,204
419,2022-02-24,08:56:00,18.12,Amy,85
420,2022-02-24,08:56:35,9.01,Wendy,77
421,2022-02-24,08:57:10,15.23,Denise,90
422,2022-02-24,08:57:45,25.43,Barbara,185
423,2022-02-24,08:58:20,26.24,Denise,81
424,2022-02-24,08:58:55,37.06,Robert,82
425,2022-02-24,08:59:30,55.54,Peter,153
426,2022-02-24,09:00:05,18.349999999999998,Paige,161
427,2022-02-24,09:00:40,54.95,Benjamin,76
428,2022-02-24,09:01:15,28.14,Bonnie,189
429,2022-02-24,09:01:50,19.54,Christopher,146
430,2022-02-24,09:02:25,13.47,Nicholas,7
431,2022-02-24,09:03:00,28.310000000000002,Monica,121
432,2022-02-24,09:03:35,41.06,Robert,188
433,2022-02-24,09:04:10,28.4,George,164
434,2022-02-24,09:04:45,14.98,Joseph,195
435,2022-02-24,09:05:20,7.91,Lindsey,184
436,2022-02-24,09:05:55,40.1,Joe,97
437,2022-02-24,09:06:30,70.66999999999999,Lindsey,184
438,2022-02-25,08:00:35,38.72,Tonya,70
439,2022-02-25,08:01:10,34.05,Janice,9
440,2022-02-25,08:01:45,1.81,Katherine,118
441,2022-02-25,08:02:20,54.09,Nicole,79
442,2022-02-25,08:02:55,95.58,Shannon,46
443,2022-02-25,08:03:30,16.53,Elizabeth,39
444,2022-02-25,08:04:05,28.8,Denise,90
445,2022-02-25,08:04:40,12.38,John,93
446,2022-02-25,08:05:15,5.82,James,52
447,2022-02-25,08:05:50,123.62,Bradley,73
448,2022-02-25,08:06:25,16.759999999999998,Margaret,160
449,2022-02-25,08:07:00,39.739999999999995,Martin,137
450,2022-02-25,08:07:35,47.75,Joe,97
451,2022-02-25,08:08:10,8.100000000000001,Dale,193
452,2022-02-25,08:08:45,27.52,Sandra,87
453,2022-02-25,08:09:20,19.04,Sarah,25
454,2022-02-25,08:09:55,68.36,Christopher,141
455,2022-02-25,08:10:30,45.46,Alex,175
456,2022-02-25,08:11:05,34.8,Margaret,160
457,2022-02-25,08:11:40,6.55,Rebecca,166
458,2022-02-25,08:12:15,4.24,George,113
459,2022-02-25,08:12:50,3.2700000000000005,Kimberly,201
460,2022-02-25,08:13:25,86.97999999999999,Dana,108
461,2022-02-25,08:14:00,4.08,James,15
462,2022-02-25,08:14:35,77.08,Barbara,41
463,2022-02-25,08:15:10,78.55,Mary,117
464,2022-02-25,08:15:45,34.29,Victoria,109
465,2022-02-25,08:16:20,30.669999999999998,Lynn,12
466,2022-02-25,08:16:55,15.82,Emily,75
467,2022-02-25,08:17:30,20.66,Kimberly,116
468,2022-02-25,08:18:05,32.42,Morgan,112
469,2022-02-25,08:18:40,6.44,Gary,106
470,2022-02-25,08:19:15,22.84,Andrea,29
471,2022-02-25,08:19:50,31.93,Juan,30
472,2022-02-25,08:20:25,38.06,Denise,90
473,2022-02-25,08:21:00,33.379999999999995,Amy,85
474,2022-02-25,08:21:35,6.12,Rebecca,196
475,2022-02-25,08:22:10,19.6,Mary,117
476,2022-02-25,08:22:45,65.17999999999999,Sarah,13
477,2022-02-25,08:23:20,57.37,John,187
478,2022-02-25,08:23:55,28.11,Cole,3
479,2022-02-25,08:24:30,9.48,Dale,193
480,2022-02-25,08:25:05,14.04,Kevin,162
481,2022-02-25,08:25:40,32.370000000000005,Alexis,150
482,2022-02-25,08:26:15,5.25,Mark,177
483,2022-02-25,08:26:50,27.610000000000003,Abigail,191
484,2022-02-25,08:27:25,44.150000000000006,Colleen,74
485,2022-02-25,08:28:00,45.81,Monica,121
486,2022-02-25,08:28:35,8.66,Gina,138
487,2022-02-25,08:29:10,14.049999999999999,Melissa,94
488,2022-02-25,08:29:45,47.2,Kathy,32
489,2022-02-25,08:30:20,8.94,Nicole,79
490,2022-02-25,08:30:55,46.1,Robert,82
491,2022-02-25,08:31:30,21.18,Mark,69
492,2022-02-25,08:32:05,82.02000000000001,Richard,119
493,2022-02-25,08:32:40,26.42,Alex,175
494,2022-02-25,08:33:15,45.69,Andrew,62
495,2022-02-25,08:33:50,50.730000000000004,Nicholas,7
496,2022-02-25,08:34:25,46.11000000000001,Emily,75
497,2022-02-25,08:35:00,35.120000000000005,Richard,61
498,2022-02-25,08:35:35,35.33,Kevin,33
499,2022-02-25,08:36:10,3.93,Brandon,23
500,2022-02-25,08:36:45,36.77,Jeffrey,200
501,2022-02-25,08:37:20,72.06,Matthew,86
502,2022-02-25,08:37:55,24.22,Shelby,172
503,2022-02-25,08:38:30,8.36,Monica,121
504,2022-02-25,08:39:05,2.96,Denise,90
505,2022-02-25,08:39:40,43.709999999999994,Scott,135
506,2022-02-25,08:40:15,68.72999999999999,Jeffrey,200
507,2022-02-25,08:40:50,12.82,Emily,75
508,2022-02-25,08:41:25,31.55,Wendy,77
509,2022-02-25,08:42:00,5.96,Chris,100
510,2022-02-25,08:42:35,53.980000000000004,Vincent,171
511,2022-02-25,08:43:10,10.08,Mark,69
512,2022-02-25,08:43:45,29.04,Dawn,145
513,2022-02-25,08:44:20,19.990000000000002,James,95
514,2022-02-25,08:44:55,70.19,Kevin,47
515,2022-02-25,08:45:30,51.699999999999996,Jason,58
516,2022-02-25,08:46:05,5.45,Jonathan,124
517,2022-02-25,08:46:40,31.619999999999997,Timothy,114
518,2022-02-25,08:47:15,47.53,Sandra,87
519,2022-02-25,08:47:50,5.7,Peter,153
520,2022-02-25,08:48:25,31.53,Louis,107
521,2022-02-25,08:49:00,8.43,Valerie,101
522,2022-02-25,08:49:35,106.59,Kathryn,186
523,2022-02-25,08:50:10,59.730000000000004,James,95
524,2022-02-25,08:50:45,12.44,James,157
525,2022-02-25,08:51:20,9.09,Robert,82
